city,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,timestamp,unix,temperature,humidity,wind_speed,hour,weekday,month
Antalya,2,106.33,0.0,0.58,79.96,0.38,11.61,18.65,0.16,2025-05-07 23:00:00+00:00,1746658800,22.4,62,3.17,23,2,5
Antalya,2,106.29,0.0,0.56,78.76,0.38,11.99,19.08,0.14,2025-05-08 00:00:00+00:00,1746662400,22.4,62,3.17,0,3,5
Antalya,2,106.47,0.0,0.56,77.83,0.39,12.35,19.47,0.14,2025-05-08 01:00:00+00:00,1746666000,22.4,62,3.17,1,3,5
Antalya,2,106.61,0.0,0.58,76.33,0.39,12.75,19.86,0.17,2025-05-08 02:00:00+00:00,1746669600,22.4,62,3.17,2,3,5
Antalya,2,106.7,0.0,0.6,74.95,0.39,13.05,20.29,0.2,2025-05-08 03:00:00+00:00,1746673200,22.4,62,3.17,3,3,5
Antalya,2,106.76,0.0,0.66,73.92,0.4,13.08,20.71,0.25,2025-05-08 04:00:00+00:00,1746676800,22.4,62,3.17,4,3,5
Antalya,2,106.71,0.01,0.76,73.74,0.41,12.87,21.27,0.26,2025-05-08 05:00:00+00:00,1746680400,22.4,62,3.17,5,3,5
Antalya,2,106.86,0.04,0.81,74.6,0.45,12.51,22.25,0.24,2025-05-08 06:00:00+00:00,1746684000,22.4,62,3.17,6,3,5
Antalya,2,106.71,0.05,0.78,76.95,0.46,11.92,23.56,0.2,2025-05-08 07:00:00+00:00,1746687600,22.4,62,3.17,7,3,5
Antalya,2,106.19,0.07,0.64,79.09,0.42,11.3,24.33,0.16,2025-05-08 08:00:00+00:00,1746691200,22.4,62,3.17,8,3,5
Antalya,2,105.79,0.06,0.5,80.71,0.39,10.86,25.15,0.15,2025-05-08 09:00:00+00:00,1746694800,22.4,62,3.17,9,3,5
Antalya,2,105.21,0.06,0.39,81.92,0.36,10.49,26.06,0.14,2025-05-08 10:00:00+00:00,1746698400,22.4,62,3.17,10,3,5
Antalya,2,104.88,0.06,0.34,83.11,0.34,10.13,26.82,0.13,2025-05-08 11:00:00+00:00,1746702000,22.4,62,3.17,11,3,5
Antalya,2,104.45,0.06,0.33,83.96,0.32,9.82,27.44,0.14,2025-05-08 12:00:00+00:00,1746705600,22.4,62,3.17,12,3,5
Antalya,2,104.35,0.07,0.35,84.47,0.3,9.6,27.95,0.15,2025-05-08 13:00:00+00:00,1746709200,22.4,62,3.17,13,3,5
Antalya,2,103.77,0.07,0.4,83.93,0.29,9.4,28.12,0.15,2025-05-08 14:00:00+00:00,1746712800,22.4,62,3.17,14,3,5
Antalya,2,103.25,0.06,0.48,83.05,0.29,9.19,27.99,0.16,2025-05-08 15:00:00+00:00,1746716400,22.4,62,3.17,15,3,5
Antalya,2,103.43,0.03,0.6,82.15,0.3,9.06,27.87,0.16,2025-05-08 16:00:00+00:00,1746720000,22.4,62,3.17,16,3,5
